reservation_id,client_id,destination,booking_date,travel_date,duration_nights,n_travelers,price_per_night,total_price,nationality,client_age
RES024788,CLI02839,Marrakech,2021-12-30,2022-01-23,9,4,206.36,2693.0,Espagne,31
RES013954,CLI05836,Fes,2021-12-30,2022-01-25,2,4,207.67,602.24,Maroc,61
RES021810,CLI05699,Fes,2021-12-30,2022-04-07,4,5,786.43,5033.15,Royaume-Uni,39
RES023892,CLI00388,Fes,2021-12-30,2022-03-25,4,5,623.2,3988.48,Allemagne,39
RES006455,CLI00091,Fes,2021-12-30,2022-01-05,5,2,185.5,1066.62,Maroc,28
RES020493,CLI04316,Marrakech,2021-12-30,2022-01-08,4,2,234.56,1078.98,Allemagne,36
RES001908,CLI00473,Marrakech,2021-12-30,2022-01-23,3,2,182.13,628.35,Maroc,51
RES015677,CLI03915,Fes,2021-12-30,2022-01-19,7,2,194.99,1569.67,Maroc,35
RES001071,CLI00154,Casablanca,2021-12-30,2022-01-18,6,2,140.24,967.66,Maroc,36
RES006045,CLI01755,Tanger,2021-12-30,2022-01-17,4,2,132.38,608.95,France,32
RES002039,CLI07673,Marrakech,2021-12-31,2022-03-18,6,2,550.56,3798.86,Maroc,44
RES006223,CLI05727,Marrakech,2021-12-31,2022-01-05,2,2,200.06,460.14,Royaume-Uni,28
RES003017,CLI00863,Agadir,2021-12-31,2022-01-01,8,4,197.96,2296.34,France,42
RES001343,CLI07803,Agadir,2021-12-31,2022-05-13,3,6,198.37,1041.44,France,32
RES024138,CLI06981,Marrakech,2021-12-31,2022-03-15,5,4,655.05,4749.11,Maroc,41
RES018592,CLI06173,Casablanca,2021-12-31,2022-01-12,3,3,213.68,833.35,Autre,43
RES004403,CLI03163,Agadir,2021-12-31,2022-02-23,4,2,133.74,615.2,Etats-Unis,32
RES022381,CLI04222,Casablanca,2021-12-31,2022-01-09,6,2,163.15,1125.74,Autre,35
RES005786,CLI04014,Casablanca,2021-12-31,2022-03-20,1,3,176.25,229.12,Allemagne,26
RES000058,CLI05280,Fes,2021-12-31,2022-01-01,3,2,255.97,883.1,Allemagne,18
RES015167,CLI03886,Marrakech,2022-01-01,2022-01-02,4,2,256.07,1177.92,Maroc,28
RES007934,CLI07889,Marrakech,2022-01-01,2022-05-22,3,2,876.79,3024.93,Royaume-Uni,42
RES006084,CLI00236,Marrakech,2022-01-01,2022-01-28,3,2,172.98,596.78,Espagne,49
RES008888,CLI00100,Marrakech,2022-01-01,2022-01-27,5,2,243.22,1398.51,Maroc,37
RES017135,CLI01945,Essaouira,2022-01-01,2022-01-28,5,4,178.2,1291.95,Royaume-Uni,29
RES010379,CLI04050,Marrakech,2022-01-01,2022-03-03,4,2,665.51,3061.35,Belgique,18
RES002914,CLI01721,Chefchaouen,2022-01-01,2022-04-30,10,1,505.79,5057.9,Royaume-Uni,29
RES024194,CLI07506,Chefchaouen,2022-01-01,2022-03-20,3,3,147.92,576.89,Maroc,20
RES023417,CLI00614,Fes,2022-01-01,2022-01-16,7,4,172.25,1748.34,Maroc,65
RES019616,CLI08064,Essaouira,2022-01-01,2022-03-07,8,4,205.61,2385.08,Espagne,23
RES004989,CLI01298,Essaouira,2022-01-01,2022-01-29,1,1,160.93,160.93,Maroc,36
RES003006,CLI07069,Agadir,2022-01-01,2022-01-16,4,2,180.83,831.82,France,25
RES017338,CLI04036,Marrakech,2022-01-01,2022-02-15,3,2,152.12,524.81,Maroc,28
RES000142,CLI04296,Casablanca,2022-01-02,2022-01-29,6,1,110.12,660.72,France,28
RES015103,CLI05057,Chefchaouen,2022-01-02,2022-01-09,3,5,161.86,776.93,Maroc,27
RES016769,CLI07543,Casablanca,2022-01-02,2022-01-14,7,2,174.77,1406.9,Royaume-Uni,42
RES018505,CLI00651,Marrakech,2022-01-02,2022-02-17,4,2,171.64,789.54,France,33
RES024383,CLI07292,Fes,2022-01-02,2022-01-13,5,2,148.42,853.41,Allemagne,32
RES008379,CLI04807,Marrakech,2022-01-02,2022-01-29,6,3,219.73,1713.89,Allemagne,18
RES006525,CLI07285,Casablanca,2022-01-02,2022-05-16,8,4,585.51,6791.92,France,37
RES021130,CLI04083,Essaouira,2022-01-02,2022-03-07,7,3,164.53,1497.22,France,38
RES024450,CLI05812,Marrakech,2022-01-02,2022-01-26,3,2,303.37,1046.63,Royaume-Uni,48
RES003756,CLI04201,Marrakech,2022-01-02,2022-02-04,6,1,249.89,1499.34,Royaume-Uni,41
RES004038,CLI03166,Marrakech,2022-01-02,2022-01-03,4,4,212.83,1234.41,France,35
RES015553,CLI01491,Marrakech,2022-01-02,2022-01-10,6,2,273.58,1887.7,Royaume-Uni,43
RES008460,CLI06042,Agadir,2022-01-02,2022-01-26,4,5,271.01,1734.46,Allemagne,24
RES004332,CLI02409,Fes,2022-01-02,2022-01-10,5,3,190.58,1238.77,Etats-Unis,19
RES002749,CLI06396,Marrakech,2022-01-03,2022-01-27,5,2,269.3,1548.47,Royaume-Uni,40
RES017050,CLI01619,Marrakech,2022-01-03,2022-01-30,3,4,238.6,1037.91,Maroc,26
RES021765,CLI05423,Fes,2022-01-03,2022-01-29,4,5,206.88,1324.03,Maroc,39
RES003208,CLI06799,Marrakech,2022-01-03,2022-01-15,9,2,159.78,1653.72,France,34
RES024118,CLI07781,Marrakech,2022-01-03,2022-02-05,2,4,232.87,675.32,France,33
RES006407,CLI07467,Marrakech,2022-01-03,2022-01-20,6,2,258.03,1780.41,France,46
RES018980,CLI03104,Merzouga,2022-01-03,2022-02-03,6,4,278.15,2419.9,Maroc,56
RES017941,CLI08193,Marrakech,2022-01-03,2022-03-03,5,2,703.29,4043.92,Maroc,52
RES023744,CLI05218,Merzouga,2022-01-03,2022-01-08,5,3,300.88,1955.72,Espagne,29
RES018908,CLI00991,Essaouira,2022-01-03,2022-01-26,3,2,203.19,701.01,Royaume-Uni,25
RES011438,CLI05296,Essaouira,2022-01-03,2022-01-19,3,2,197.25,680.51,Belgique,29
RES023019,CLI03271,Fes,2022-01-04,2022-01-16,3,2,255.11,880.13,Belgique,28
RES014678,CLI01512,Marrakech,2022-01-04,2022-01-17,3,2,214.73,740.82,Autre,34
RES022866,CLI03956,Marrakech,2022-01-04,2022-02-13,4,4,298.29,1730.08,Etats-Unis,44
RES016991,CLI06838,Essaouira,2022-01-04,2022-02-20,3,4,147.26,640.58,Etats-Unis,43
RES012428,CLI07758,Chefchaouen,2022-01-04,2022-01-06,5,4,135.8,984.55,France,35
RES005608,CLI08228,Fes,2022-01-04,2022-03-08,5,2,582.05,3346.79,Espagne,32
RES018470,CLI00836,Tanger,2022-01-04,2022-01-31,3,2,169.43,584.53,France,33
RES015269,CLI01645,Marrakech,2022-01-04,2022-03-09,2,2,706.51,1624.97,Maroc,40
RES012262,CLI06778,Essaouira,2022-01-04,2022-02-06,4,2,146.75,675.05,Royaume-Uni,22
RES004220,CLI07152,Agadir,2022-01-04,2022-02-04,6,2,179.83,1240.83,France,53
RES023946,CLI06170,Chefchaouen,2022-01-04,2022-01-23,7,4,151.94,1542.19,Royaume-Uni,43
RES009126,CLI03902,Essaouira,2022-01-04,2022-01-17,3,2,174.78,602.99,Maroc,48
RES023908,CLI00558,Casablanca,2022-01-04,2022-01-31,4,2,147.45,678.27,Maroc,58
RES022156,CLI00461,Marrakech,2022-01-04,2022-02-03,2,2,224.46,516.26,Etats-Unis,48
RES001577,CLI04442,Marrakech,2022-01-04,2022-01-19,2,2,210.6,484.38,Maroc,39
RES011002,CLI01925,Chefchaouen,2022-01-05,2022-05-07,5,2,463.82,2666.96,Espagne,33
RES008275,CLI06810,Marrakech,2022-01-05,2022-02-09,5,2,226.05,1299.79,Espagne,27
RES021242,CLI07713,Marrakech,2022-01-05,2022-01-24,5,4,204.46,1482.34,Allemagne,36
RES020719,CLI05430,Casablanca,2022-01-05,2022-01-18,3,2,136.67,471.51,Maroc,45
RES015560,CLI02454,Marrakech,2022-01-05,2022-04-07,3,1,864.09,2592.27,Maroc,41
RES019831,CLI04229,Marrakech,2022-01-05,2022-04-29,1,2,825.37,949.18,France,18
RES003549,CLI03214,Chefchaouen,2022-01-05,2022-01-17,5,2,172.67,992.85,Maroc,30
RES002439,CLI01702,Tanger,2022-01-05,2022-01-25,3,5,158.63,761.42,Royaume-Uni,27
RES012952,CLI03665,Marrakech,2022-01-05,2022-04-20,2,4,776.38,2251.5,France,44
RES005396,CLI07926,Agadir,2022-01-05,2022-01-17,5,2,165.95,954.21,Belgique,27
RES007296,CLI03647,Chefchaouen,2022-01-05,2022-01-31,3,4,171.66,746.72,Etats-Unis,29
RES020730,CLI07603,Agadir,2022-01-06,2022-02-08,6,2,126.19,870.71,France,37
RES024571,CLI02806,Casablanca,2022-01-06,2022-01-20,7,2,192.29,1547.93,France,46
RES004914,CLI08102,Marrakech,2022-01-06,2022-01-09,6,6,163.55,1717.28,Allemagne,35
RES014661,CLI06991,Tanger,2022-01-06,2022-01-08,9,2,162.17,1678.46,Maroc,50
RES014322,CLI05387,Tanger,2022-01-06,2022-01-11,7,2,209.3,1684.87,Maroc,18
RES005485,CLI04964,Marrakech,2022-01-06,2022-05-02,5,4,836.83,6067.02,Belgique,25
RES014998,CLI07359,Marrakech,2022-01-06,2022-05-04,4,2,812.52,3737.59,Maroc,18
RES004218,CLI03609,Essaouira,2022-01-06,2022-03-15,5,1,153.59,767.95,Maroc,26
RES018503,CLI04186,Fes,2022-01-06,2022-01-10,6,2,216.54,1494.13,Allemagne,38
RES016184,CLI03261,Marrakech,2022-01-06,2022-03-31,4,3,633.35,3293.42,Autre,26
RES017741,CLI06716,Chefchaouen,2022-01-07,2022-01-19,7,4,164.95,1674.24,France,56
RES001256,CLI06478,Tanger,2022-01-07,2022-01-15,2,3,176.13,457.94,Maroc,42
RES014118,CLI07165,Agadir,2022-01-07,2022-01-08,5,1,239.91,1199.55,Maroc,33
RES018771,CLI02970,Essaouira,2022-01-07,2022-01-19,3,4,169.95,739.28,France,57
RES016187,CLI05675,Fes,2022-01-07,2022-01-08,5,2,207.08,1190.71,Maroc,40
RES001172,CLI08052,Tanger,2022-01-07,2022-01-09,1,2,171.54,197.27,Royaume-Uni,55
RES005233,CLI08186,Chefchaouen,2022-01-07,2022-04-11,8,4,361.19,4189.8,Allemagne,36
RES023724,CLI01746,Fes,2022-01-07,2022-01-12,3,4,181.33,788.79,France,49
RES005639,CLI05275,Essaouira,2022-01-08,2022-02-01,6,5,179.04,1718.78,Etats-Unis,51
RES017215,CLI05859,Tanger,2022-01-08,2022-01-13,6,6,139.67,1466.53,Belgique,30
RES020682,CLI01830,Merzouga,2022-01-08,2022-01-31,3,2,288.67,995.91,France,20
RES003553,CLI01544,Agadir,2022-01-08,2022-01-10,5,2,145.87,838.75,Espagne,27
RES007646,CLI02098,Tanger,2022-01-08,2022-01-12,4,6,154.15,1079.05,Autre,33
RES016236,CLI06219,Chefchaouen,2022-01-08,2022-01-19,5,4,119.74,868.11,France,34
RES003665,CLI06914,Fes,2022-01-08,2022-01-17,1,2,198.87,228.7,Etats-Unis,27
RES013660,CLI05445,Fes,2022-01-08,2022-02-11,5,3,168.17,1093.11,France,56
RES001635,CLI07450,Casablanca,2022-01-08,2022-01-26,6,1,124.54,747.24,France,21
RES003443,CLI08085,Essaouira,2022-01-08,2022-01-09,8,4,176.26,2044.62,Maroc,62
RES018460,CLI04868,Marrakech,2022-01-08,2022-03-07,8,4,504.04,5846.86,Belgique,38
RES023815,CLI06927,Essaouira,2022-01-08,2022-02-12,6,2,163.23,1126.29,Etats-Unis,48
RES012289,CLI06774,Fes,2022-01-09,2022-03-31,5,2,510.12,2933.19,Maroc,24
RES004598,CLI02728,Chefchaouen,2022-01-09,2022-03-03,4,3,148.63,772.88,Maroc,40
RES010015,CLI04896,Tanger,2022-01-09,2022-01-17,1,2,130.09,149.6,Allemagne,54
RES017045,CLI05486,Tanger,2022-01-09,2022-05-03,6,5,154.93,1487.33,Espagne,18
RES000648,CLI01676,Marrakech,2022-01-09,2022-02-09,1,6,206.45,361.29,Maroc,48
RES011052,CLI00421,Casablanca,2022-01-09,2022-01-15,2,3,207.77,540.2,Belgique,26
RES024831,CLI01897,Essaouira,2022-01-09,2022-02-07,5,5,232.3,1858.4,Etats-Unis,18
RES011367,CLI01652,Casablanca,2022-01-09,2022-01-17,11,5,156.78,2759.33,France,44
RES019961,CLI03815,Marrakech,2022-01-09,2022-04-01,8,2,693.51,6380.29,Espagne,48
RES007674,CLI04389,Essaouira,2022-01-09,2022-01-17,7,4,176.91,1795.64,Maroc,39
RES018492,CLI00838,Fes,2022-01-10,2022-02-12,2,1,144.53,289.06,Etats-Unis,33
RES016197,CLI00362,Chefchaouen,2022-01-10,2022-03-18,1,4,119.53,173.32,Royaume-Uni,52
RES017300,CLI04647,Marrakech,2022-01-10,2022-03-17,7,1,556.33,3894.31,Belgique,42
RES006795,CLI05430,Marrakech,2022-01-10,2022-01-11,3,1,169.58,508.74,Autre,34
RES007085,CLI00656,Merzouga,2022-01-10,2022-01-22,6,2,258.8,1785.72,France,33
RES023065,CLI01503,Casablanca,2022-01-11,2022-04-02,2,2,178.67,410.94,Maroc,57
RES002345,CLI04092,Fes,2022-01-11,2022-01-16,2,4,181.27,525.68,Maroc,36
RES024380,CLI04701,Casablanca,2022-01-11,2022-02-23,6,4,190.04,1653.35,Maroc,24
RES017625,CLI01095,Fes,2022-01-11,2022-01-26,2,1,216.26,432.52,Espagne,50
RES004760,CLI03076,Casablanca,2022-01-11,2022-01-23,3,1,163.7,491.1,Maroc,54
RES002025,CLI07372,Marrakech,2022-01-11,2022-02-02,6,4,246.22,2142.11,Royaume-Uni,46
RES004755,CLI00307,Agadir,2022-01-11,2022-02-24,5,5,174.62,1396.96,Maroc,50
RES011502,CLI07150,Tanger,2022-01-11,2022-01-16,4,2,132.93,611.48,France,44
RES017918,CLI07805,Fes,2022-01-11,2022-03-10,9,4,589.79,7696.76,Royaume-Uni,26
RES012341,CLI01799,Tanger,2022-01-11,2022-01-12,5,1,161.85,809.25,Maroc,28
RES011778,CLI00989,Essaouira,2022-01-12,2022-02-02,3,1,175.82,527.46,Maroc,43
RES007472,CLI01798,Marrakech,2022-01-12,2022-01-18,6,5,263.09,2525.66,Allemagne,43
RES006352,CLI05296,Marrakech,2022-01-12,2022-02-01,6,3,216.96,1692.29,France,21
RES012626,CLI02463,Tanger,2022-01-12,2022-01-13,5,2,136.64,785.68,Espagne,18
RES003145,CLI05418,Marrakech,2022-01-12,2022-01-13,3,2,193.77,668.51,France,44
RES014308,CLI07045,Essaouira,2022-01-12,2022-01-23,3,2,208.57,719.57,Allemagne,43
RES016981,CLI05492,Essaouira,2022-01-12,2022-01-19,6,5,215.41,2067.94,Allemagne,36
RES024314,CLI06299,Marrakech,2022-01-12,2022-03-28,4,2,656.19,3018.47,Maroc,48
RES014009,CLI07625,Tanger,2022-01-12,2022-01-29,5,4,161.83,1173.27,Maroc,28
RES002982,CLI07125,Fes,2022-01-12,2022-02-17,5,1,194.07,970.35,Etats-Unis,57
RES000761,CLI00882,Marrakech,2022-01-12,2022-03-01,7,3,612.74,5575.93,Maroc,41
RES001142,CLI07607,Chefchaouen,2022-01-13,2022-01-22,8,4,103.57,1201.41,Maroc,34
RES007828,CLI02515,Fes,2022-01-13,2022-05-23,7,2,564.55,4544.63,Espagne,34
RES007282,CLI00343,Marrakech,2022-01-13,2022-01-30,3,2,290.56,1002.43,France,18
RES013515,CLI01543,Marrakech,2022-01-13,2022-03-26,9,1,652.72,5874.48,France,37
RES020234,CLI04181,Agadir,2022-01-13,2022-02-28,6,3,210.66,1643.15,Maroc,39
RES015877,CLI03164,Marrakech,2022-01-13,2022-01-21,7,4,249.69,2534.35,Allemagne,30
RES014900,CLI01296,Marrakech,2022-01-13,2022-01-22,5,2,243.64,1400.93,Royaume-Uni,24
RES013808,CLI06152,Essaouira,2022-01-13,2022-02-12,3,2,171.25,590.81,Maroc,41
RES001737,CLI02365,Marrakech,2022-01-13,2022-02-22,7,4,241.2,2448.18,Maroc,55
RES021241,CLI07810,Fes,2022-01-13,2022-04-02,1,4,662.6,960.77,France,37
RES000378,CLI06920,Fes,2022-01-13,2022-01-20,6,2,225.29,1554.5,Maroc,38
RES002455,CLI07879,Marrakech,2022-01-13,2022-03-03,8,3,684.35,7117.24,Royaume-Uni,39
RES022699,CLI04282,Chefchaouen,2022-01-14,2022-01-15,4,2,120.9,556.14,Maroc,50
RES012783,CLI00386,Essaouira,2022-01-14,2022-01-15,3,1,166.44,499.32,Allemagne,36
RES011511,CLI06567,Chefchaouen,2022-01-14,2022-04-05,5,6,435.67,3812.11,Etats-Unis,39
RES001968,CLI01068,Chefchaouen,2022-01-14,2022-03-10,6,3,177.84,1387.15,France,34
RES019511,CLI06258,Merzouga,2022-01-14,2022-01-16,5,6,242.4,2121.0,Espagne,36
RES009893,CLI05978,Tanger,2022-01-14,2022-01-21,5,4,171.57,1243.88,Belgique,41
RES023290,CLI02518,Fes,2022-01-14,2022-01-17,6,2,164.26,1133.39,Espagne,33
RES011055,CLI03475,Essaouira,2022-01-14,2022-01-24,7,1,163.82,1146.74,Maroc,55
RES011339,CLI02212,Tanger,2022-01-15,2022-01-29,5,1,167.33,836.65,Allemagne,24
RES011156,CLI01083,Fes,2022-01-15,2022-04-23,2,3,572.57,1488.68,Royaume-Uni,46
RES007362,CLI06888,Marrakech,2022-01-15,2022-01-29,7,1,132.48,927.36,France,63
RES008101,CLI04910,Fes,2022-01-15,2022-01-16,5,1,184.35,921.75,Maroc,25
RES017474,CLI01555,Merzouga,2022-01-15,2022-04-12,5,2,900.06,5175.34,Maroc,40
RES002759,CLI04832,Marrakech,2022-01-15,2022-01-17,4,2,221.71,1019.87,Espagne,45
RES008510,CLI06024,Fes,2022-01-15,2022-02-17,3,3,137.6,536.64,Belgique,42
RES018794,CLI01532,Marrakech,2022-01-16,2022-03-05,7,3,814.79,7414.59,Maroc,18
RES004803,CLI05068,Marrakech,2022-01-16,2022-03-09,6,1,764.94,4589.64,Maroc,27
RES019492,CLI03929,Marrakech,2022-01-16,2022-02-23,5,1,172.62,863.1,Royaume-Uni,31
RES001009,CLI07179,Agadir,2022-01-16,2022-02-12,4,4,235.45,1365.61,France,34
RES017598,CLI05250,Marrakech,2022-01-16,2022-02-14,6,3,231.29,1804.06,Allemagne,45
RES015923,CLI00791,Essaouira,2022-01-16,2022-01-22,4,4,156.29,906.48,France,28
RES013882,CLI07307,Marrakech,2022-01-16,2022-01-24,3,6,203.35,1067.59,Autre,32
RES021512,CLI05638,Casablanca,2022-01-16,2022-01-25,3,2,202.79,699.63,Maroc,34
RES009069,CLI04395,Marrakech,2022-01-16,2022-01-23,7,1,213.43,1494.01,Maroc,27
RES011609,CLI05933,Essaouira,2022-01-17,2022-01-18,7,3,177.16,1612.16,Royaume-Uni,32
RES006406,CLI01230,Marrakech,2022-01-17,2022-03-24,4,2,726.55,3342.13,Belgique,28
RES000699,CLI05902,Essaouira,2022-01-17,2022-01-18,2,3,205.57,534.48,Espagne,46
RES013689,CLI07026,Fes,2022-01-17,2022-04-02,7,2,774.15,6231.91,Maroc,42
RES011607,CLI03844,Casablanca,2022-01-17,2022-02-02,7,2,167.21,1346.04,Maroc,32
RES013231,CLI03393,Fes,2022-01-17,2022-01-23,2,4,229.59,665.81,Maroc,37
RES024699,CLI02027,Fes,2022-01-17,2022-01-28,5,2,219.07,1259.65,Belgique,50
RES004924,CLI05678,Tanger,2022-01-17,2022-05-06,2,2,158.03,363.47,Maroc,61
RES019748,CLI00444,Agadir,2022-01-17,2022-02-11,4,4,218.27,1265.97,France,53
RES017669,CLI07373,Marrakech,2022-01-17,2022-03-13,6,2,801.69,5531.66,Maroc,29
RES008193,CLI06337,Fes,2022-01-17,2022-01-29,4,6,163.92,1147.44,Etats-Unis,34
RES023445,CLI05227,Merzouga,2022-01-17,2022-01-29,5,2,291.37,1675.38,Espagne,22
RES024112,CLI00961,Tanger,2022-01-17,2022-01-18,2,2,198.07,455.56,Maroc,20
RES002712,CLI03555,Chefchaouen,2022-01-18,2022-05-11,7,2,520.35,4188.82,Maroc,40
RES021642,CLI01393,Marrakech,2022-01-18,2022-02-17,5,3,223.63,1453.6,France,57
RES001973,CLI04357,Marrakech,2022-01-18,2022-05-03,3,1,794.63,2383.89,France,31
RES013424,CLI05497,Marrakech,2022-01-18,2022-03-17,5,4,634.81,4602.37,Royaume-Uni,36
RES002842,CLI01466,Marrakech,2022-01-18,2022-01-26,8,2,238.16,2191.07,Espagne,38
RES003462,CLI05207,Marrakech,2022-01-18,2022-03-28,2,1,583.25,1166.5,Belgique,53
RES019764,CLI03929,Agadir,2022-01-18,2022-02-17,4,2,236.32,1087.07,Allemagne,61
RES005760,CLI03604,Marrakech,2022-01-18,2022-01-22,8,2,229.97,2115.72,Etats-Unis,48
RES024907,CLI02774,Chefchaouen,2022-01-18,2022-01-26,9,2,149.29,1545.15,Espagne,49
RES002435,CLI02781,Essaouira,2022-01-18,2022-03-04,6,4,125.5,1091.85,France,44
RES008231,CLI01200,Agadir,2022-01-18,2022-02-01,7,2,183.39,1476.29,France,33
RES009176,CLI04956,Marrakech,2022-01-18,2022-04-07,6,3,723.79,5645.56,Allemagne,40
RES023146,CLI03206,Marrakech,2022-01-18,2022-04-28,6,3,658.42,5135.68,France,37
RES011480,CLI02858,Marrakech,2022-01-18,2022-02-25,4,3,225.22,1171.14,Espagne,53
RES010099,CLI04498,Marrakech,2022-01-19,2022-03-12,5,3,551.12,3582.28,France,57
RES012167,CLI01502,Essaouira,2022-01-19,2022-01-25,4,4,141.51,820.76,Espagne,37
RES021084,CLI02070,Marrakech,2022-01-19,2022-04-08,5,5,529.76,4238.08,France,44
RES010653,CLI02804,Tanger,2022-01-19,2022-01-27,2,2,198.96,457.61,Maroc,34
RES004404,CLI03021,Agadir,2022-01-19,2022-01-24,4,4,203.26,1178.91,Maroc,25
RES001319,CLI00527,Essaouira,2022-01-19,2022-01-28,5,2,182.38,1048.68,Etats-Unis,60
RES021133,CLI00807,Chefchaouen,2022-01-19,2022-04-17,5,4,460.48,3338.48,Maroc,33
RES017361,CLI01427,Marrakech,2022-01-19,2022-02-15,5,4,266.7,1933.58,France,37
RES008804,CLI06701,Marrakech,2022-01-19,2022-02-04,5,2,258.15,1484.36,Maroc,23
RES010241,CLI04552,Agadir,2022-01-19,2022-04-14,2,1,250.99,501.98,France,18
RES009914,CLI04782,Marrakech,2022-01-19,2022-03-19,5,4,606.61,4397.92,Maroc,55
RES018030,CLI01137,Marrakech,2022-01-19,2022-02-14,2,2,203.51,468.07,Maroc,32
RES012833,CLI08050,Marrakech,2022-01-20,2022-02-09,3,4,198.35,862.82,Maroc,23
RES017430,CLI00388,Essaouira,2022-01-20,2022-02-13,8,1,151.28,1210.24,Maroc,43
RES015551,CLI00469,Chefchaouen,2022-01-20,2022-04-03,3,4,420.64,1829.78,Etats-Unis,36
RES004337,CLI00996,Agadir,2022-01-20,2022-02-13,2,4,223.28,647.51,France,44
RES004439,CLI02122,Tanger,2022-01-20,2022-01-30,5,4,162.8,1180.3,Royaume-Uni,46
RES022421,CLI01804,Casablanca,2022-01-20,2022-02-15,6,2,176.62,1218.68,Royaume-Uni,47
RES002170,CLI06034,Marrakech,2022-01-20,2022-02-12,6,2,299.47,2066.34,Royaume-Uni,38
RES007406,CLI02934,Merzouga,2022-01-20,2022-02-07,6,2,222.81,1537.39,France,55
RES009028,CLI02268,Marrakech,2022-01-20,2022-02-05,4,2,182.04,837.38,Allemagne,36
RES017274,CLI02197,Marrakech,2022-01-20,2022-03-08,1,4,611.18,886.21,Maroc,41
RES013056,CLI01423,Agadir,2022-01-21,2022-02-01,5,2,239.93,1379.6,Etats-Unis,32
RES016040,CLI06039,Marrakech,2022-01-21,2022-03-18,2,2,762.95,1754.79,Maroc,39
RES024961,CLI01629,Agadir,2022-01-21,2022-01-23,5,3,149.68,972.92,France,31
RES010217,CLI06558,Tanger,2022-01-21,2022-02-22,8,3,151.75,1578.2,France,54
RES014046,CLI06824,Marrakech,2022-01-21,2022-03-07,8,5,684.74,8764.67,Espagne,33
RES002887,CLI02349,Marrakech,2022-01-21,2022-02-18,7,1,217.92,1525.44,Maroc,50
RES006383,CLI07901,Marrakech,2022-01-21,2022-03-08,1,4,597.61,866.53,France,28
RES005651,CLI00739,Tanger,2022-01-21,2022-01-30,4,5,180.19,1153.22,France,34
RES009189,CLI01670,Essaouira,2022-01-21,2022-03-08,6,2,186.65,1287.88,France,46
RES016531,CLI07904,Fes,2022-01-21,2022-02-01,5,3,228.8,1487.2,Maroc,37
RES018810,CLI05897,Agadir,2022-01-21,2022-02-10,3,4,178.06,774.56,Royaume-Uni,18
RES019071,CLI05350,Chefchaouen,2022-01-21,2022-01-23,3,4,171.11,744.33,Maroc,23
RES002666,CLI03532,Marrakech,2022-01-21,2022-02-03,5,2,196.04,1127.23,Autre,31
RES019433,CLI04921,Marrakech,2022-01-21,2022-01-30,7,2,241.87,1947.05,Royaume-Uni,37
RES015379,CLI00262,Marrakech,2022-01-22,2022-02-14,1,5,250.2,400.32,Maroc,39
RES017932,CLI07951,Marrakech,2022-01-22,2022-03-06,3,1,610.67,1832.01,Espagne,50
RES018408,CLI01353,Agadir,2022-01-22,2022-06-14,4,2,641.88,2952.65,Espagne,38
RES010696,CLI03529,Agadir,2022-01-22,2022-01-23,6,1,198.19,1189.14,Belgique,18
RES004841,CLI02706,Marrakech,2022-01-22,2022-01-25,6,1,223.4,1340.4,France,50
RES010581,CLI07259,Fes,2022-01-22,2022-02-25,4,2,229.15,1054.09,Etats-Unis,22
RES006744,CLI07945,Essaouira,2022-01-22,2022-03-09,7,5,134.38,1505.06,France,44
RES023333,CLI06304,Fes,2022-01-22,2022-02-02,8,1,179.0,1432.0,Royaume-Uni,49
RES018549,CLI03427,Merzouga,2022-01-22,2022-02-17,7,2,201.99,1626.02,Royaume-Uni,32
RES012548,CLI08232,Marrakech,2022-01-23,2022-04-03,4,6,506.24,3543.68,Royaume-Uni,51
RES019521,CLI06833,Fes,2022-01-23,2022-01-30,4,2,194.2,893.32,Royaume-Uni,32
RES006570,CLI02342,Marrakech,2022-01-23,2022-01-29,4,4,166.37,964.95,Royaume-Uni,33
RES020955,CLI04022,Marrakech,2022-01-23,2022-01-28,5,4,206.22,1495.09,Etats-Unis,35
RES023841,CLI06168,Chefchaouen,2022-01-23,2022-01-27,7,2,173.66,1397.96,Espagne,44
RES000653,CLI07258,Casablanca,2022-01-23,2022-01-26,2,4,145.68,422.47,Maroc,39
RES010739,CLI02236,Agadir,2022-01-23,2022-02-14,6,4,170.73,1485.35,France,23
RES010640,CLI08211,Marrakech,2022-01-23,2022-03-17,1,4,617.55,895.45,Etats-Unis,33
RES011117,CLI04507,Agadir,2022-01-23,2022-02-08,1,3,224.71,292.12,Allemagne,58
RES013827,CLI04492,Marrakech,2022-01-24,2022-04-16,6,2,519.21,3582.55,Royaume-Uni,60
RES021336,CLI06880,Marrakech,2022-01-24,2022-01-26,8,1,165.3,1322.4,France,36
RES003778,CLI00551,Fes,2022-01-24,2022-04-11,2,4,502.51,1457.28,Etats-Unis,20
RES023538,CLI02900,Marrakech,2022-01-24,2022-03-08,3,2,638.8,2203.86,Maroc,37
RES024613,CLI08140,Marrakech,2022-01-24,2022-03-26,4,4,592.96,3439.17,Maroc,33
RES024868,CLI05120,Essaouira,2022-01-24,2022-02-19,3,5,145.62,698.98,Etats-Unis,28
RES023005,CLI05505,Chefchaouen,2022-01-24,2022-05-18,6,4,488.19,4247.25,Royaume-Uni,33
RES003062,CLI06858,Merzouga,2022-01-24,2022-02-09,5,2,243.76,1401.62,Espagne,26
